run_id,algo,seed,env_name,run_log_file,learning_rate,learning_rate_schedule,batch_size,buffer_size,normalize,hidden_units,num_layers,vis_encode_type,gamma,strength,keep_checkpoints,max_steps,time_horizon,summary_freq,buffer_init_steps,tau,steps_per_update,save_replay_buffer,init_entcoef,reward_signal_steps_per_update,beta,epsilon,lambd,num_epoch,os_name,cpu_physical_cores,cpu_logical_cores,cpu_clock_ghz,ram_mb,avg_cpu_usage_proc,avg_ram_usage_proc_mb,avg_ram_usage_proc_pct,avg_gpu_usage_proc,steps,time_elapsed,mean_reward,std_of_reward
PAWEL-ASUS_ppo_11aee81b9f,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_11aee81b9f\run_logs\stream.log,0.0003,linear,32,10240,False,64,2,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.1,4.19,0.03,NA,10000,17.139,1.169.,0.676.
PAWEL-ASUS_ppo_11aee81b9f,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_11aee81b9f\run_logs\stream.log,0.0003,linear,32,10240,False,64,2,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.05,4.18,0.03,NA,20000,27.237,1.184.,0.729.
PAWEL-ASUS_ppo_11aee81b9f,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_11aee81b9f\run_logs\stream.log,0.0003,linear,32,10240,False,64,2,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.03,4.17,0.03,NA,30000,36.702,1.392.,0.879.
PAWEL-ASUS_ppo_11aee81b9f,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_11aee81b9f\run_logs\stream.log,0.0003,linear,32,10240,False,64,2,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.03,4.17,0.03,NA,40000,46.619,1.577.,0.948.
PAWEL-ASUS_ppo_11aee81b9f,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_11aee81b9f\run_logs\stream.log,0.0003,linear,32,10240,False,64,2,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.02,4.17,0.03,NA,50000,56.277,1.912.,1.208.
PAWEL-ASUS_ppo_11aee81b9f,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_11aee81b9f\run_logs\stream.log,0.0003,linear,32,10240,False,64,2,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.02,4.17,0.03,NA,60000,65.126,2.165.,1.433.
PAWEL-ASUS_ppo_11aee81b9f,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_11aee81b9f\run_logs\stream.log,0.0003,linear,32,10240,False,64,2,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.01,4.17,0.03,NA,70000,76.023,2.669.,2.030.
PAWEL-ASUS_ppo_11aee81b9f,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_11aee81b9f\run_logs\stream.log,0.0003,linear,32,10240,False,64,2,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.01,4.17,0.03,NA,80000,85.957,2.847.,2.095.
PAWEL-ASUS_ppo_11aee81b9f,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_11aee81b9f\run_logs\stream.log,0.0003,linear,32,10240,False,64,2,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.01,4.16,0.03,NA,90000,95.967,3.380.,2.372.
PAWEL-ASUS_ppo_11aee81b9f,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_11aee81b9f\run_logs\stream.log,0.0003,linear,32,10240,False,64,2,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.01,4.16,0.03,NA,100000,106.184,3.869.,2.638.
