run_id,algo,seed,env_name,run_log_file,learning_rate,learning_rate_schedule,batch_size,buffer_size,normalize,hidden_units,num_layers,vis_encode_type,gamma,strength,keep_checkpoints,max_steps,time_horizon,summary_freq,buffer_init_steps,tau,steps_per_update,save_replay_buffer,init_entcoef,reward_signal_steps_per_update,beta,epsilon,lambd,num_epoch,os_name,cpu_physical_cores,cpu_logical_cores,cpu_clock_ghz,ram_mb,avg_cpu_usage_proc,avg_ram_usage_proc_mb,avg_ram_usage_proc_pct,avg_gpu_usage_proc,steps,time_elapsed,mean_reward,std_of_reward
AbdulMoiz_ppo_93e141f4ce,ppo,NA,3DBall,C:\Users\imoiz\OneDrive\Desktop\Group8-AI-ML\custom\data\results\AbdulMoiz_ppo_93e141f4ce\run_logs\stream.log,0.0003,linear,32,10240,False,64,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,14,20,1.5,32392.73,0.1,9.36,0.03,NA,10000,28.706,1.196.,0.756.
AbdulMoiz_ppo_93e141f4ce,ppo,NA,3DBall,C:\Users\imoiz\OneDrive\Desktop\Group8-AI-ML\custom\data\results\AbdulMoiz_ppo_93e141f4ce\run_logs\stream.log,0.0003,linear,32,10240,False,64,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,14,20,1.5,32392.73,0.05,9.36,0.03,NA,20000,58.085,1.233.,0.779.
AbdulMoiz_ppo_93e141f4ce,ppo,NA,3DBall,C:\Users\imoiz\OneDrive\Desktop\Group8-AI-ML\custom\data\results\AbdulMoiz_ppo_93e141f4ce\run_logs\stream.log,0.0003,linear,32,10240,False,64,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,14,20,1.5,32392.73,0.03,9.36,0.03,NA,30000,87.670,1.400.,0.802.
AbdulMoiz_ppo_93e141f4ce,ppo,NA,3DBall,C:\Users\imoiz\OneDrive\Desktop\Group8-AI-ML\custom\data\results\AbdulMoiz_ppo_93e141f4ce\run_logs\stream.log,0.0003,linear,32,10240,False,64,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,14,20,1.5,32392.73,0.03,9.36,0.03,NA,40000,118.033,1.691.,0.996.
AbdulMoiz_ppo_93e141f4ce,ppo,NA,3DBall,C:\Users\imoiz\OneDrive\Desktop\Group8-AI-ML\custom\data\results\AbdulMoiz_ppo_93e141f4ce\run_logs\stream.log,0.0003,linear,32,10240,False,64,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,14,20,1.5,32392.73,0.02,9.36,0.03,NA,50000,143.906,2.108.,1.315.
AbdulMoiz_ppo_93e141f4ce,ppo,NA,3DBall,C:\Users\imoiz\OneDrive\Desktop\Group8-AI-ML\custom\data\results\AbdulMoiz_ppo_93e141f4ce\run_logs\stream.log,0.0003,linear,32,10240,False,64,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,14,20,1.5,32392.73,0.02,9.36,0.03,NA,60000,168.603,2.443.,1.500.
AbdulMoiz_ppo_93e141f4ce,ppo,NA,3DBall,C:\Users\imoiz\OneDrive\Desktop\Group8-AI-ML\custom\data\results\AbdulMoiz_ppo_93e141f4ce\run_logs\stream.log,0.0003,linear,32,10240,False,64,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,14,20,1.5,32392.73,0.01,9.36,0.03,NA,70000,195.467,2.785.,1.937.
AbdulMoiz_ppo_93e141f4ce,ppo,NA,3DBall,C:\Users\imoiz\OneDrive\Desktop\Group8-AI-ML\custom\data\results\AbdulMoiz_ppo_93e141f4ce\run_logs\stream.log,0.0003,linear,32,10240,False,64,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,14,20,1.5,32392.73,0.01,9.36,0.03,NA,80000,219.408,3.351.,2.482.
AbdulMoiz_ppo_93e141f4ce,ppo,NA,3DBall,C:\Users\imoiz\OneDrive\Desktop\Group8-AI-ML\custom\data\results\AbdulMoiz_ppo_93e141f4ce\run_logs\stream.log,0.0003,linear,32,10240,False,64,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,14,20,1.5,32392.73,0.01,9.36,0.03,NA,90000,244.176,4.177.,3.484.
AbdulMoiz_ppo_93e141f4ce,ppo,NA,3DBall,C:\Users\imoiz\OneDrive\Desktop\Group8-AI-ML\custom\data\results\AbdulMoiz_ppo_93e141f4ce\run_logs\stream.log,0.0003,linear,32,10240,False,64,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,14,20,1.5,32392.73,0.01,9.35,0.03,NA,100000,270.244,4.702.,3.752.
