run_id,algo,seed,env_name,run_log_file,learning_rate,learning_rate_schedule,batch_size,buffer_size,normalize,hidden_units,num_layers,vis_encode_type,gamma,strength,keep_checkpoints,max_steps,time_horizon,summary_freq,buffer_init_steps,tau,steps_per_update,save_replay_buffer,init_entcoef,reward_signal_steps_per_update,beta,epsilon,lambd,num_epoch,os_name,cpu_physical_cores,cpu_logical_cores,cpu_clock_ghz,ram_mb,avg_cpu_usage_proc,avg_ram_usage_proc_mb,avg_ram_usage_proc_pct,avg_gpu_usage_proc,steps,time_elapsed,mean_reward,std_of_reward
PAWEL-ASUS_ppo_c1e1bec196,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_c1e1bec196\run_logs\stream.log,0.0003,linear,32,10240,False,128,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.0,4.19,0.03,NA,10000,20.980,1.209.,0.785.
PAWEL-ASUS_ppo_c1e1bec196,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_c1e1bec196\run_logs\stream.log,0.0003,linear,32,10240,False,128,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.0,4.18,0.03,NA,20000,32.760,1.190.,0.720.
PAWEL-ASUS_ppo_c1e1bec196,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_c1e1bec196\run_logs\stream.log,0.0003,linear,32,10240,False,128,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.0,4.17,0.03,NA,30000,43.710,1.352.,0.793.
PAWEL-ASUS_ppo_c1e1bec196,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_c1e1bec196\run_logs\stream.log,0.0003,linear,32,10240,False,128,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.0,4.17,0.03,NA,40000,54.357,1.712.,1.050.
PAWEL-ASUS_ppo_c1e1bec196,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_c1e1bec196\run_logs\stream.log,0.0003,linear,32,10240,False,128,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.0,4.17,0.03,NA,50000,65.253,2.060.,1.503.
PAWEL-ASUS_ppo_c1e1bec196,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_c1e1bec196\run_logs\stream.log,0.0003,linear,32,10240,False,128,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.0,4.17,0.03,NA,60000,75.589,2.731.,1.976.
PAWEL-ASUS_ppo_c1e1bec196,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_c1e1bec196\run_logs\stream.log,0.0003,linear,32,10240,False,128,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.0,4.17,0.03,NA,70000,86.009,3.260.,2.265.
PAWEL-ASUS_ppo_c1e1bec196,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_c1e1bec196\run_logs\stream.log,0.0003,linear,32,10240,False,128,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.0,4.17,0.03,NA,80000,95.678,4.451.,3.617.
PAWEL-ASUS_ppo_c1e1bec196,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_c1e1bec196\run_logs\stream.log,0.0003,linear,32,10240,False,128,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.0,4.17,0.03,NA,90000,105.554,6.232.,5.369.
PAWEL-ASUS_ppo_c1e1bec196,ppo,NA,3DBall,C:\Users\pawel\Desktop\Project_2-1_code\training_manager\experiments\results\PAWEL-ASUS_ppo_c1e1bec196\run_logs\stream.log,0.0003,linear,32,10240,False,128,3,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Windows,16,22,1.4,15868.82,0.0,4.17,0.03,NA,100000,115.120,7.832.,7.075.
