run_id,algo,seed,env_name,run_log_file,learning_rate,learning_rate_schedule,batch_size,buffer_size,normalize,hidden_units,num_layers,vis_encode_type,gamma,strength,keep_checkpoints,max_steps,time_horizon,summary_freq,buffer_init_steps,tau,steps_per_update,save_replay_buffer,init_entcoef,reward_signal_steps_per_update,beta,epsilon,lambd,num_epoch,os_name,cpu_physical_cores,cpu_logical_cores,cpu_clock_ghz,ram_mb,avg_cpu_usage_proc,avg_ram_usage_proc_mb,avg_ram_usage_proc_pct,avg_gpu_usage_proc,steps,time_elapsed,mean_reward,std_of_reward
NimkitaArch_ppo_f9ee46b3cd,ppo,NA,3DBall,/home/nimkita/GitRepos/Group8-AI-ML/training_manager/experiments/results/NimkitaArch_ppo_f9ee46b3cd/run_logs/stream.log,0.0003,linear,32,10240,False,64,1,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Linux,8,16,3.31,15264.67,277.7,651.74,4.27,NA,10000,3.719,1.148.,0.683.
NimkitaArch_ppo_f9ee46b3cd,ppo,NA,3DBall,/home/nimkita/GitRepos/Group8-AI-ML/training_manager/experiments/results/NimkitaArch_ppo_f9ee46b3cd/run_logs/stream.log,0.0003,linear,32,10240,False,64,1,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Linux,8,16,3.31,15264.67,315.25,653.48,4.28,NA,20000,7.858,1.227.,0.733.
NimkitaArch_ppo_f9ee46b3cd,ppo,NA,3DBall,/home/nimkita/GitRepos/Group8-AI-ML/training_manager/experiments/results/NimkitaArch_ppo_f9ee46b3cd/run_logs/stream.log,0.0003,linear,32,10240,False,64,1,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Linux,8,16,3.31,15264.67,327.23,654.43,4.29,NA,30000,11.945,1.241.,0.709.
NimkitaArch_ppo_f9ee46b3cd,ppo,NA,3DBall,/home/nimkita/GitRepos/Group8-AI-ML/training_manager/experiments/results/NimkitaArch_ppo_f9ee46b3cd/run_logs/stream.log,0.0003,linear,32,10240,False,64,1,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Linux,8,16,3.31,15264.67,333.52,655.01,4.29,NA,40000,16.002,1.389.,0.908.
NimkitaArch_ppo_f9ee46b3cd,ppo,NA,3DBall,/home/nimkita/GitRepos/Group8-AI-ML/training_manager/experiments/results/NimkitaArch_ppo_f9ee46b3cd/run_logs/stream.log,0.0003,linear,32,10240,False,64,1,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Linux,8,16,3.31,15264.67,337.24,655.36,4.29,NA,50000,20.084,1.492.,0.859.
NimkitaArch_ppo_f9ee46b3cd,ppo,NA,3DBall,/home/nimkita/GitRepos/Group8-AI-ML/training_manager/experiments/results/NimkitaArch_ppo_f9ee46b3cd/run_logs/stream.log,0.0003,linear,32,10240,False,64,1,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Linux,8,16,3.31,15264.67,340.77,655.61,4.29,NA,60000,23.943,1.645.,1.006.
NimkitaArch_ppo_f9ee46b3cd,ppo,NA,3DBall,/home/nimkita/GitRepos/Group8-AI-ML/training_manager/experiments/results/NimkitaArch_ppo_f9ee46b3cd/run_logs/stream.log,0.0003,linear,32,10240,False,64,1,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Linux,8,16,3.31,15264.67,342.34,655.83,4.3,NA,70000,27.931,1.897.,1.171.
NimkitaArch_ppo_f9ee46b3cd,ppo,NA,3DBall,/home/nimkita/GitRepos/Group8-AI-ML/training_manager/experiments/results/NimkitaArch_ppo_f9ee46b3cd/run_logs/stream.log,0.0003,linear,32,10240,False,64,1,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Linux,8,16,3.31,15264.67,343.34,655.99,4.3,NA,80000,31.873,2.074.,1.312.
NimkitaArch_ppo_f9ee46b3cd,ppo,NA,3DBall,/home/nimkita/GitRepos/Group8-AI-ML/training_manager/experiments/results/NimkitaArch_ppo_f9ee46b3cd/run_logs/stream.log,0.0003,linear,32,10240,False,64,1,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Linux,8,16,3.31,15264.67,344.16,656.12,4.3,NA,90000,35.768,2.219.,1.499.
NimkitaArch_ppo_f9ee46b3cd,ppo,NA,3DBall,/home/nimkita/GitRepos/Group8-AI-ML/training_manager/experiments/results/NimkitaArch_ppo_f9ee46b3cd/run_logs/stream.log,0.0003,linear,32,10240,False,64,1,simple,0.99,1,5,100000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,Linux,8,16,3.31,15264.67,344.91,656.23,4.3,NA,100000,39.726,2.419.,1.499.
